Time_ch0	Time_ch1	Time_ch2	Time_ch3	Time_ch4	Time_ch5	Time_ch6	Time_ch7	Time_ch8	Time_ch9	Time_ch10	Time_ch11	Sample_ch0	Sample_ch1	Sample_ch2	Sample_ch3	Sample_ch4	Sample_ch5	Sample_ch6	Sample_ch7	Sample_ch8	Sample_ch9	Sample_ch10	Sample_ch11	
304998	62	126	14	78	142	30	94	158	46	110	174	2006	1979	2051	2025	2060	2108	1964	1997	1956	2018	2068	1982	
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2004	2087	2054	2028	2143	2004	2049	1979	2020	2014	2008	
304998	62	126	14	78	142	30	94	158	46	110	174	2080	2053	2131	2100	1993	2191	2081	2117	2001	2021	1937	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2105	2068	2145	2125	1968	2201	2121	2147	2015	2018	1900	2040	
304998	62	126	14	78	142	30	94	158	46	110	174	2090	2053	2120	2108	1993	2175	2098	2117	1998	2018	1940	2023	
304998	62	126	14	78	142	30	94	158	46	110	174	2044	2006	2072	2066	2034	2126	2030	2044	1967	2021	2017	1995	
304998	62	126	14	78	142	30	94	158	46	110	174	2008	1983	2047	2031	2058	2103	1970	1998	1951	2021	2076	1982	
304998	62	126	14	78	142	30	94	158	46	110	174	2013	1988	2066	2034	2046	2120	1974	2012	1966	2018	2055	1990	
304998	62	126	14	78	142	30	94	158	46	110	174	2050	2029	2109	2076	2011	2163	2041	2076	1986	2020	1982	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2093	2064	2146	2117	1977	2199	2109	2141	2014	2016	1915	2036	
304998	62	126	14	78	142	30	94	158	46	110	174	2102	2068	2142	2125	1975	2194	2122	2144	2007	2021	1912	2033	
304998	62	126	14	78	142	30	94	158	46	110	174	2066	2032	2096	2093	2007	2154	2070	2086	1982	2016	1973	2011	
304998	62	126	14	78	142	30	94	158	46	110	174	2022	1988	2054	2049	2045	2107	1989	2015	1963	2016	2051	1987	
304998	62	126	14	78	142	30	94	158	46	110	174	2007	1977	2049	2023	2063	2103	1963	1996	1954	2020	2074	1979	
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2004	2085	2050	2033	2136	1997	2041	1977	2020	2023	2003	
304998	62	126	14	78	142	30	94	158	46	110	174	2075	2048	2128	2093	1991	2184	2077	2106	2003	2022	1948	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2101	2068	2148	2125	1969	2204	2123	2146	2012	2020	1900	2038	
304998	62	126	14	78	142	30	94	158	46	110	174	2093	2055	2122	2118	1990	2181	2101	2119	1997	2017	1936	2028	
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2015	2077	2072	2026	2134	2032	2054	1975	2021	2011	1998	
304998	62	126	14	78	142	30	94	158	46	110	174	2011	1979	2047	2033	2057	2104	1973	1997	1955	2022	2072	1979	
304998	62	126	14	78	142	30	94	158	46	110	174	2008	1988	2058	2032	2051	2119	1973	2009	1963	2017	2063	1987	
304998	62	126	14	78	142	30	94	158	46	110	174	2044	2023	2103	2073	2017	2159	2029	2068	1984	2022	1989	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2092	2062	2144	2116	1984	2197	2103	2132	2009	2017	1915	2040	
304998	62	126	14	78	142	30	94	158	46	110	174	2102	2068	2143	2124	1974	2198	2125	2147	2012	2022	1906	2032	
304998	62	126	14	78	142	30	94	158	46	110	174	2075	2038	2103	2098	2001	2162	2076	2093	1986	2022	1967	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2027	1990	2062	2052	2041	2115	2002	2023	1962	2020	2042	1986	
304998	62	126	14	78	142	30	94	158	46	110	174	2003	1980	2050	2024	2058	2106	1961	1996	1953	2020	2073	1983	
304998	62	126	14	78	142	30	94	158	46	110	174	2022	1997	2077	2046	2040	2131	1985	2030	1971	2020	2033	1995	
304998	62	126	14	78	142	30	94	158	46	110	174	2065	2042	2121	2091	1996	2180	2061	2102	2000	2017	1956	2025	
