Time_ch0	Time_ch1	Time_ch2	Time_ch3	Time_ch4	Time_ch5	Time_ch6	Time_ch7	Time_ch8	Time_ch9	Time_ch10	Time_ch11	Sample_ch0	Sample_ch1	Sample_ch2	Sample_ch3	Sample_ch4	Sample_ch5	Sample_ch6	Sample_ch7	Sample_ch8	Sample_ch9	Sample_ch10	Sample_ch11	
304998	62	126	14	78	142	30	94	158	46	110	174	2080	2002	2116	2036	1975	2173	2077	2019	1974	2018	1968	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2066	2013	2094	2052	1998	2149	2057	2045	1992	2022	1980	2020	
304998	62	126	14	78	142	30	94	158	46	110	174	2052	2021	2074	2073	2028	2134	2031	2065	2008	2019	1997	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2051	2024	2079	2073	2027	2136	2026	2068	2005	2022	1993	2028	
304998	62	126	14	78	142	30	94	158	46	110	174	2062	2012	2097	2060	2004	2153	2041	2046	1984	2021	1983	2013	
304998	62	126	14	78	142	30	94	158	46	110	174	2079	1997	2122	2041	1979	2173	2077	2027	1971	2021	1966	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2085	1994	2127	2027	1965	2175	2087	2017	1968	2020	1959	1986	
304998	62	126	14	78	142	30	94	158	46	110	174	2074	2005	2106	2039	1984	2160	2071	2029	1981	2018	1970	2006	
304998	62	126	14	78	142	30	94	158	46	110	174	2061	2024	2084	2063	2014	2142	2043	2057	2003	2020	1987	2025	
304998	62	126	14	78	142	30	94	158	46	110	174	2054	2023	2073	2078	2027	2136	2022	2065	2009	2022	1997	2034	
304998	62	126	14	78	142	30	94	158	46	110	174	2053	2021	2084	2073	2020	2143	2032	2061	2001	2022	1989	2025	
304998	62	126	14	78	142	30	94	158	46	110	174	2072	2008	2108	2048	1993	2164	2056	2037	1980	2020	1972	2002	
304998	62	126	14	78	142	30	94	158	46	110	174	2083	1995	2125	2034	1970	2174	2084	2018	1966	2022	1962	1988	
304998	62	126	14	78	142	30	94	158	46	110	174	2081	1995	2117	2035	1973	2170	2081	2022	1974	2018	1965	1995	
304998	62	126	14	78	142	30	94	158	46	110	174	2068	2008	2093	2052	1998	2151	2062	2042	1988	2021	1980	2013	
304998	62	126	14	78	142	30	94	158	46	110	174	2053	2020	2075	2068	2026	2134	2031	2062	2008	2020	1992	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2053	2025	2080	2079	2027	2132	2024	2064	2006	2019	1995	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2062	2018	2098	2064	2006	2149	2038	2051	1993	2022	1982	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2074	2001	2118	2045	1979	2169	2069	2026	1972	2021	1967	1997	
304998	62	126	14	78	142	30	94	158	46	110	174	2086	1998	2125	2028	1968	2178	2086	2020	1969	2017	1962	1991	
304998	62	126	14	78	142	30	94	158	46	110	174	2075	2005	2105	2035	1986	2164	2071	2026	1976	2018	1966	2003	
304998	62	126	14	78	142	30	94	158	46	110	174	2064	2018	2084	2061	2010	2144	2049	2051	1996	2022	1985	2021	
304998	62	126	14	78	142	30	94	158	46	110	174	2054	2025	2074	2079	2034	2136	2024	2068	2006	2020	1998	2034	
304998	62	126	14	78	142	30	94	158	46	110	174	2054	2023	2083	2076	2023	2143	2029	2060	1998	2021	1995	2027	
