Time_ch0	Time_ch1	Time_ch2	Time_ch3	Time_ch4	Time_ch5	Time_ch6	Time_ch7	Time_ch8	Time_ch9	Time_ch10	Time_ch11	Sample_ch0	Sample_ch1	Sample_ch2	Sample_ch3	Sample_ch4	Sample_ch5	Sample_ch6	Sample_ch7	Sample_ch8	Sample_ch9	Sample_ch10	Sample_ch11	
304998	62	126	14	78	142	30	94	158	46	110	174	2069	2053	2121	2102	2008	2175	2063	2105	1975	2022	1955	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2061	2041	2095	2092	2017	2151	2047	2080	1993	2021	1980	2013	
304998	62	126	14	78	142	30	94	158	46	110	174	2045	2025	2078	2071	2023	2136	2022	2055	2006	2021	2009	2024	
304998	62	126	14	78	142	30	94	158	46	110	174	2038	2021	2075	2067	2031	2127	2009	2042	2009	2017	2015	2029	
304998	62	126	14	78	142	30	94	158	46	110	174	2047	2032	2092	2076	2027	2148	2028	2065	1996	2020	1996	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2057	2049	2117	2094	2012	2166	2050	2089	1979	2021	1966	1997	
304998	62	126	14	78	142	30	94	158	46	110	174	2072	2060	2125	2102	2004	2178	2070	2104	1966	2017	1955	1989	
304998	62	126	14	78	142	30	94	158	46	110	174	2068	2051	2112	2100	2013	2168	2059	2098	1980	2021	1965	1999	
304998	62	126	14	78	142	30	94	158	46	110	174	2052	2037	2092	2082	2020	2138	2037	2066	2001	2022	1997	2019	
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2022	2078	2072	2034	2126	2016	2044	2009	2020	2018	2028	
304998	62	126	14	78	142	30	94	158	46	110	174	2042	2018	2081	2070	2031	2130	2015	2049	2006	2022	2009	2024	
304998	62	126	14	78	142	30	94	158	46	110	174	2052	2036	2104	2081	2016	2155	2037	2076	1988	2018	1988	2009	
304998	62	126	14	78	142	30	94	158	46	110	174	2066	2058	2125	2096	2009	2174	2066	2102	1974	2019	1962	1995	
304998	62	126	14	78	142	30	94	158	46	110	174	2072	2053	2120	2102	2008	2175	2065	2106	1972	2016	1956	1991	
304998	62	126	14	78	142	30	94	158	46	110	174	2056	2044	2102	2089	2018	2155	2049	2083	1988	2022	1978	2005	
304998	62	126	14	78	142	30	94	158	46	110	174	2043	2029	2080	2075	2025	2130	2026	2052	2006	2021	2003	2021	
304998	62	126	14	78	142	30	94	158	46	110	174	2039	2018	2078	2067	2031	2128	2010	2043	2009	2021	2014	2030	
304998	62	126	14	78	142	30	94	158	46	110	174	2044	2026	2091	2072	2026	2144	2022	2066	2001	2019	1999	2024	
304998	62	126	14	78	142	30	94	158	46	110	174	2058	2050	2115	2092	2013	2167	2048	2093	1979	2021	1971	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2065	2057	2125	2102	2006	2177	2065	2108	1968	2022	1957	1992	
304998	62	126	14	78	142	30	94	158	46	110	174	2065	2055	2118	2100	2007	2168	2064	2102	1981	2020	1967	1993	
304998	62	126	14	78	142	30	94	158	46	110	174	2057	2033	2093	2082	2022	2147	2042	2073	1997	2022	1990	2016	
304998	62	126	14	78	142	30	94	158	46	110	174	2041	2020	2076	2073	2029	2127	2017	2051	2010	2020	2013	2031	
304998	62	126	14	78	142	30	94	158	46	110	174	2038	2023	2081	2067	2028	2137	2013	2050	2008	2020	2012	2026	
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2037	2098	2080	2020	2151	2031	2073	1991	2022	1988	2009	
304998	62	126	14	78	142	30	94	158	46	110	174	2065	2053	2121	2097	2008	2175	2059	2098	1975	2022	1965	1995	
304998	62	126	14	78	142	30	94	158	46	110	174	2067	2059	2122	2103	2004	2173	2064	2107	1971	2022	1954	1990	
304998	62	126	14	78	142	30	94	158	46	110	174	2064	2044	2105	2094	2015	2158	2055	2090	1986	2021	1974	2005	
304998	62	126	14	78	142	30	94	158	46	110	174	2045	2028	2086	2079	2023	2134	2025	2059	2006	2016	2002	2022	
304998	62	126	14	78	142	30	94	158	46	110	174	2036	2019	2074	2063	2030	2125	2012	2047	2009	2022	2014	2026	
304998	62	126	14	78	142	30	94	158	46	110	174	2043	2029	2089	2070	2025	2143	2018	2056	2001	2016	2001	2016	
304998	62	126	14	78	142	30	94	158	46	110	174	2057	2047	2108	2089	2016	2162	2045	2087	1983	2017	1977	1998	
304998	62	126	14	78	142	30	94	158	46	110	174	2067	2060	2128	2102	2008	2177	2065	2105	1968	2021	1956	1989	
304998	62	126	14	78	142	30	94	158	46	110	174	2070	2058	2118	2103	2011	2172	2064	2103	1976	2021	1962	1993	
