Time_ch0	Time_ch1	Time_ch2	Time_ch3	Time_ch4	Time_ch5	Time_ch6	Time_ch7	Time_ch8	Time_ch9	Time_ch10	Time_ch11	Sample_ch0	Sample_ch1	Sample_ch2	Sample_ch3	Sample_ch4	Sample_ch5	Sample_ch6	Sample_ch7	Sample_ch8	Sample_ch9	Sample_ch10	Sample_ch11	
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2031	2079	2076	2018	2164	2029	2064	1977	2018	1994	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2082	1993	2091	2040	1984	2150	2061	2025	1988	2018	1966	2003	
304998	62	126	14	78	142	30	94	158	46	110	174	2100	1974	2101	2010	1958	2139	2089	2001	1996	2021	1944	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2092	1985	2094	2017	1970	2144	2083	2012	1990	2020	1956	2002	
304998	62	126	14	78	142	30	94	158	46	110	174	2073	2018	2084	2051	2001	2159	2055	2049	1979	2018	1986	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2039	2048	2073	2085	2034	2173	2018	2082	1968	2020	2008	2023	
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2046	2076	2091	2037	2170	2017	2082	1973	2016	2006	2020	
304998	62	126	14	78	142	30	94	158	46	110	174	2061	2017	2084	2060	2003	2156	2042	2048	1984	2016	1980	2011	
304998	62	126	14	78	142	30	94	158	46	110	174	2086	1981	2100	2027	1969	2139	2073	2009	1994	2020	1955	2000	
304998	62	126	14	78	142	30	94	158	46	110	174	2103	1969	2103	2008	1959	2141	2092	2003	1998	2020	1946	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2082	1996	2091	2027	1983	2150	2072	2030	1984	2022	1968	2008	
304998	62	126	14	78	142	30	94	158	46	110	174	2054	2031	2073	2068	2018	2165	2042	2067	1970	2020	1997	2017	
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2051	2070	2087	2034	2172	2014	2087	1972	2022	2008	2025	
304998	62	126	14	78	142	30	94	158	46	110	174	2042	2032	2078	2079	2023	2166	2028	2071	1971	2018	1995	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2076	1997	2088	2041	1985	2148	2059	2030	1984	2016	1965	2005	
304998	62	126	14	78	142	30	94	158	46	110	174	2102	1974	2096	2015	1957	2141	2088	2001	1995	2018	1948	1997	
304998	62	126	14	78	142	30	94	158	46	110	174	2096	1981	2100	2015	1967	2142	2084	2008	1996	2016	1951	2004	
304998	62	126	14	78	142	30	94	158	46	110	174	2071	2010	2082	2047	1999	2156	2055	2046	1979	2021	1976	2014	
304998	62	126	14	78	142	30	94	158	46	110	174	2042	2045	2073	2082	2034	2170	2026	2079	1969	2020	2008	2024	
304998	62	126	14	78	142	30	94	158	46	110	174	2039	2048	2071	2092	2033	2169	2019	2087	1967	2020	2008	2023	
304998	62	126	14	78	142	30	94	158	46	110	174	2058	2018	2082	2068	2009	2156	2040	2055	1985	2018	1985	2015	
304998	62	126	14	78	142	30	94	158	46	110	174	2087	1984	2096	2025	1974	2140	2074	2017	1996	2021	1954	2002	
304998	62	126	14	78	142	30	94	158	46	110	174	2102	1969	2096	2009	1958	2138	2092	2001	1996	2020	1942	1996	
304998	62	126	14	78	142	30	94	158	46	110	174	2090	1991	2091	2025	1977	2149	2077	2025	1989	2020	1961	2008	
304998	62	126	14	78	142	30	94	158	46	110	174	2058	2029	2077	2059	2012	2166	2043	2060	1974	2018	1991	2017	
304998	62	126	14	78	142	30	94	158	46	110	174	2032	2050	2075	2091	2034	2176	2016	2085	1971	2017	2010	2025	
304998	62	126	14	78	142	30	94	158	46	110	174	2040	2039	2075	2082	2023	2165	2026	2076	1977	2018	2001	2017	
304998	62	126	14	78	142	30	94	158	46	110	174	2072	2003	2090	2051	1990	2155	2054	2037	1984	2020	1970	2009	
304998	62	126	14	78	142	30	94	158	46	110	174	2094	1976	2094	2012	1962	2139	2084	2006	1995	2017	1948	1998	
304998	62	126	14	78	142	30	94	158	46	110	174	2100	1976	2094	2010	1965	2143	2086	2008	1996	2021	1951	1999	
304998	62	126	14	78	142	30	94	158	46	110	174	2074	2006	2085	2038	1994	2158	2063	2035	1982	2019	1973	2010	
304998	62	126	14	78	142	30	94	158	46	110	174	2043	2045	2071	2077	2026	2175	2027	2078	1971	2017	2007	2020	
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2050	2071	2092	2034	2173	2019	2084	1967	2016	2009	2022	
304998	62	126	14	78	142	30	94	158	46	110	174	2054	2024	2086	2069	2011	2156	2039	2062	1983	2018	1988	2018	
304998	62	126	14	78	142	30	94	158	46	110	174	2083	1986	2093	2033	1978	2143	2069	2019	1993	2019	1960	2000	
304998	62	126	14	78	142	30	94	158	46	110	174	2101	1973	2103	2009	1956	2137	2092	1995	1996	2019	1942	1996	
