304998	62	126	14	78	142	30	94	158	46	110	174	2020	2031	2135	2018	1992	1968	2017	2081	1975	2017	2045	2002
304998	62	126	14	78	142	30	94	158	46	110	174	1986	2056	2156	2002	1976	1947	2001	2090	1957	2018	2074	1998
304998	62	126	14	78	142	30	94	158	46	110	174	1981	2058	2151	2008	1970	1952	1996	2086	1970	2020	2056	2001
304998	62	126	14	78	142	30	94	158	46	110	174	2019	2032	2131	2017	2002	1978	2014	2078	1998	2016	2024	2017
304998	62	126	14	78	142	30	94	158	46	110	174	2057	2002	2110	2032	2022	2002	2040	2056	2010	2023	1995	2028
304998	62	126	14	78	142	30	94	158	46	110	174	2065	1991	2112	2043	2024	1999	2046	2052	2008	2020	1996	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2041	2015	2130	2028	2003	1980	2028	2067	1984	2021	2017	2026
304998	62	126	14	78	142	30	94	158	46	110	174	2002	2046	2151	2010	1990	1947	2005	2088	1968	2020	2050	1998
304998	62	126	14	78	142	30	94	158	46	110	174	1978	2063	2156	1994	1984	1941	2004	2098	1961	2019	2068	1983
304998	62	126	14	78	142	30	94	158	46	110	174	1999	2045	2139	2008	1993	1965	2017	2083	1976	2019	2050	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2038	2014	2116	2028	2006	1998	2027	2063	1997	2017	2013	2028
304998	62	126	14	78	142	30	94	158	46	110	174	2064	1984	2114	2038	2025	2000	2039	2052	2017	2018	1988	2042
304998	62	126	14	78	142	30	94	158	46	110	174	2057	1994	2129	2037	2020	1991	2033	2059	2005	2018	1997	2024
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2031	2145	2023	1993	1968	2024	2081	1980	2017	2031	2002
304998	62	126	14	78	142	30	94	158	46	110	174	1993	2064	2155	2001	1985	1944	2012	2091	1955	2018	2068	1989
304998	62	126	14	78	142	30	94	158	46	110	174	1982	2063	2144	2005	1979	1956	2011	2088	1968	2020	2067	1999
304998	62	126	14	78	142	30	94	158	46	110	174	2011	2025	2133	2016	1997	1980	2008	2078	1988	2018	2027	2018
304998	62	126	14	78	142	30	94	158	46	110	174	2051	2001	2117	2033	2021	1993	2038	2062	2006	2016	1994	2027
304998	62	126	14	78	142	30	94	158	46	110	174	2064	1995	2123	2039	2029	2005	2048	2062	2006	2020	1988	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2046	2019	2136	2029	2014	1979	2037	2059	1997	2018	2014	2015
304998	62	126	14	78	142	30	94	158	46	110	174	2009	2047	2145	2008	1991	1950	2022	2087	1972	2018	2051	2007
304998	62	126	14	78	142	30	94	158	46	110	174	1985	2062	2153	2003	1979	1944	1995	2092	1958	2016	2062	1994
304998	62	126	14	78	142	30	94	158	46	110	174	1998	2044	2142	2003	1995	1958	2006	2082	1971	2021	2047	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2015	2126	2022	2004	1987	2023	2063	1996	2017	2019	2018
304998	62	126	14	78	142	30	94	158	46	110	174	2062	1991	2120	2040	2027	2005	2034	2054	2016	2019	1991	2042
304998	62	126	14	78	142	30	94	158	46	110	174	2058	2003	2118	2041	2017	1992	2039	2062	2004	2021	1995	2037
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2028	2133	2025	1990	1966	2025	2073	1984	2017	2024	2006
304998	62	126	14	78	142	30	94	158	46	110	174	1996	2051	2147	2007	1990	1943	2018	2087	1961	2018	2058	1985
304998	62	126	14	78	142	30	94	158	46	110	174	1983	2051	2158	1999	1972	1953	2003	2085	1969	2017	2066	1984
304998	62	126	14	78	142	30	94	158	46	110	174	2009	2035	2142	2015	1993	1973	2017	2083	1988	2017	2037	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2042	2005	2124	2033	2015	1992	2029	2060	2006	2021	1995	2034
304998	62	126	14	78	142	30	94	158	46	110	174	2068	1994	2110	2041	2020	2001	2037	2049	2009	2021	1984	2036
304998	62	126	14	78	142	30	94	158	46	110	174	2051	2004	2128	2038	2010	1983	2034	2054	2001	2022	2007	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2017	2036	2145	2011	1993	1960	2009	2088	1974	2019	2048	1999
304998	62	126	14	78	142	30	94	158	46	110	174	1983	2057	2156	2005	1973	1950	2014	2100	1958	2022	2065	1995
304998	62	126	14	78	142	30	94	158	46	110	174	1983	2046	2160	2004	1983	1954	2002	2084	1968	2018	2053	2000
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2024	2125	2021	2012	1980	2029	2063	2003	2020	2015	2018
304998	62	126	14	78	142	30	94	158	46	110	174	2059	1990	2111	2042	2021	2001	2027	2053	2017	2017	1994	2026
304998	62	126	14	78	142	30	94	158	46	110	174	2067	1995	2112	2035	2027	1994	2038	2058	2009	2018	1997	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2019	2133	2025	2002	1968	2021	2073	1980	2018	2021	2013
304998	62	126	14	78	142	30	94	158	46	110	174	1993	2047	2161	2010	1982	1943	1996	2078	1966	2016	2054	1997
304998	62	126	14	78	142	30	94	158	46	110	174	1985	2061	2165	2001	1985	1944	2002	2090	1970	2020	2058	1979
304998	62	126	14	78	142	30	94	158	46	110	174	2007	2042	2138	2009	1993	1968	2009	2080	1982	2018	2044	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2044	2006	2112	2029	2013	1995	2033	2060	2000	2021	2008	2034
304998	62	126	14	78	142	30	94	158	46	110	174	2063	1989	2111	2040	2026	1996	2039	2048	2015	2017	1987	2043
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2004	2127	2037	2013	1983	2025	2059	2003	2020	2000	2023
304998	62	126	14	78	142	30	94	158	46	110	174	2014	2038	2151	2015	2001	1958	2016	2081	1972	2016	2037	1998
304998	62	126	14	78	142	30	94	158	46	110	174	1986	2062	2163	1998	1987	1944	1999	2094	1956	2022	2071	1982
304998	62	126	14	78	142	30	94	158	46	110	174	1991	2052	2144	2004	1978	1957	2023	2089	1962	2016	2063	2001
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2019	2126	2017	2005	1974	2013	2065	1998	2021	2024	2020
304998	62	126	14	78	142	30	94	158	46	110	174	2055	1994	2115	2034	2023	2005	2030	2061	2012	2018	1988	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2058	1989	2128	2041	2018	2004	2036	2052	2010	2018	1991	2025
304998	62	126	14	78	142	30	94	158	46	110	174	2035	2022	2144	2022	2013	1977	2025	2070	1986	2017	2024	2020
304998	62	126	14	78	142	30	94	158	46	110	174	2000	2057	2149	2006	1984	1950	2028	2083	1971	2021	2054	1992
304998	62	126	14	78	142	30	94	158	46	110	174	1981	2060	2154	2003	1981	1940	1991	2088	1963	2019	2064	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2000	2040	2134	2004	1993	1962	2004	2078	1971	2016	2039	1998
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2002	2126	2026	2013	1986	2018	2062	1998	2017	2009	2020
304998	62	126	14	78	142	30	94	158	46	110	174	2059	1993	2120	2034	2025	2001	2035	2049	2016	2020	1995	2040
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2009	2127	2034	2015	1989	2027	2059	2004	2021	2000	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2022	2034	2135	2016	1997	1954	2019	2079	1971	2018	2030	2007
304998	62	126	14	78	142	30	94	158	46	110	174	1988	2055	2149	2002	1984	1947	1999	2092	1954	2020	2060	1990
304998	62	126	14	78	142	30	94	158	46	110	174	1984	2052	2148	1997	1988	1948	2000	2085	1966	2019	2062	1986
304998	62	126	14	78	142	30	94	158	46	110	174	2017	2025	2136	2014	1996	1978	2015	2073	1998	2021	2033	2017
304998	62	126	14	78	142	30	94	158	46	110	174	2048	2001	2122	2029	2019	1993	2031	2059	2015	2020	1996	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2064	1999	2107	2040	2016	1995	2038	2059	2009	2020	1989	2034
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2016	2128	2031	2010	1977	2022	2066	1992	2021	2011	2012
304998	62	126	14	78	142	30	94	158	46	110	174	1993	2038	2152	2008	1997	1956	2001	2081	1975	2018	2053	1997
304998	62	126	14	78	142	30	94	158	46	110	174	1985	2055	2159	1998	1975	1946	2006	2096	1961	2019	2070	1996
304998	62	126	14	78	142	30	94	158	46	110	174	1991	2046	2160	2013	1991	1954	2005	2085	1977	2019	2048	2011
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2021	2123	2022	2013	1984	2018	2076	1998	2022	2012	2023
304998	62	126	14	78	142	30	94	158	46	110	174	2059	1996	2107	2045	2012	2013	2032	2051	2015	2022	1992	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2048	1995	2118	2033	2022	1995	2026	2061	2010	2018	2004	2027
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2025	2145	2015	2000	1965	2026	2079	1982	2021	2032	2014
304998	62	126	14	78	142	30	94	158	46	110	174	1988	2049	2168	2002	1985	1947	1996	2092	1957	2020	2062	1999
304998	62	126	14	78	142	30	94	158	46	110	174	1983	2060	2155	1997	1982	1945	2000	2092	1967	2017	2062	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2002	2029	2142	2015	1996	1976	2007	2071	1995	2017	2034	2009
304998	62	126	14	78	142	30	94	158	46	110	174	2037	1998	2109	2032	2021	1995	2025	2057	2010	2018	2008	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2060	1991	2121	2037	2020	2003	2036	2057	2015	2017	1993	2046
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2009	2139	2028	2010	1980	2020	2063	1995	2016	2013	2023
304998	62	126	14	78	142	30	94	158	46	110	174	2006	2048	2148	2011	1990	1953	2009	2079	1976	2016	2044	1995
304998	62	126	14	78	142	30	94	158	46	110	174	1979	2064	2153	1995	1985	1946	1984	2097	1966	2017	2073	1986
304998	62	126	14	78	142	30	94	158	46	110	174	1995	2048	2139	2004	1983	1961	2004	2087	1969	2018	2062	2005
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2015	2128	2018	2004	1984	2015	2072	1998	2016	2018	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2051	1991	2119	2040	2014	2000	2030	2051	2016	2021	1988	2035
304998	62	126	14	78	142	30	94	158	46	110	174	2051	1996	2136	2033	2018	1995	2025	2054	2017	2020	1998	2025
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2035	2133	2016	2005	1971	2020	2074	1985	2021	2038	2008
304998	62	126	14	78	142	30	94	158	46	110	174	1991	2058	2146	2005	1984	1952	1997	2089	1964	2017	2064	1999
304998	62	126	14	78	142	30	94	158	46	110	174	1977	2055	2147	1996	1982	1945	1994	2091	1963	2018	2066	2006
304998	62	126	14	78	142	30	94	158	46	110	174	2006	2039	2140	2011	1990	1972	2012	2080	1986	2021	2040	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2036	2008	2129	2025	2019	1993	2019	2062	2011	2016	2006	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2059	1999	2113	2033	2023	2005	2039	2059	2015	2019	1997	2036
304998	62	126	14	78	142	30	94	158	46	110	174	2049	2010	2125	2029	2010	1987	2040	2065	1994	2021	2011	2028
304998	62	126	14	78	142	30	94	158	46	110	174	2001	2038	2143	2010	1994	1956	2006	2078	1972	2016	2043	2011
304998	62	126	14	78	142	30	94	158	46	110	174	1985	2060	2153	1993	1973	1949	2001	2103	1970	2018	2066	1987
304998	62	126	14	78	142	30	94	158	46	110	174	1981	2052	2154	1996	1988	1957	2002	2089	1973	2020	2061	1996
304998	62	126	14	78	142	30	94	158	46	110	174	2017	2031	2124	2016	2007	1984	2018	2073	1990	2020	2032	2025
304998	62	126	14	78	142	30	94	158	46	110	174	2056	1999	2106	2031	2021	2001	2044	2059	2009	2016	1995	2040
304998	62	126	14	78	142	30	94	158	46	110	174	2061	1994	2118	2034	2020	1990	2038	2056	2019	2018	1998	2036
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2020	2132	2022	2003	1973	2021	2073	1993	2018	2024	2006
