304998	62	126	14	78	142	30	94	158	46	110	174	2034	2011	2148	2054	2015	1959	2030	2059	1975	2018	2017	2001
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2042	2134	1996	1999	1990	2016	2093	2000	2022	2015	2020
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2074	2113	1947	2003	2002	2023	2119	2019	2017	2024	2035
304998	62	126	14	78	142	30	94	158	46	110	174	2023	2069	2112	1954	1997	1992	2023	2106	2012	2017	2025	2037
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2028	2134	2010	2001	1965	2016	2077	1988	2016	2018	2015
304998	62	126	14	78	142	30	94	158	46	110	174	2037	1999	2154	2060	2016	1945	2027	2044	1956	2021	2015	1990
304998	62	126	14	78	142	30	94	158	46	110	174	2034	1995	2166	2079	2007	1958	2024	2041	1957	2020	2015	1985
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2028	2142	2036	2013	1970	2036	2066	1987	2022	2023	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2063	2108	1975	2003	1996	2024	2107	2016	2022	2022	2042
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2069	2104	1950	1989	2005	2017	2126	2021	2017	2018	2045
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2051	2117	1971	2010	1983	2031	2098	1995	2019	2015	2017
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2012	2152	2031	2004	1966	2026	2059	1968	2020	2015	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2035	1997	2166	2074	2010	1948	2031	2031	1959	2016	2019	1986
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2014	2157	2059	2017	1953	2028	2049	1975	2021	2015	2003
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2042	2124	2007	1999	1986	2020	2086	2000	2022	2016	2024
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2065	2105	1954	2002	2004	2021	2119	2016	2018	2016	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2022	2059	2114	1955	1997	1997	2016	2110	2011	2021	2023	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2029	2144	2008	1990	1980	2017	2077	1994	2020	2020	2012
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2002	2165	2058	2019	1948	2036	2049	1965	2018	2019	1999
304998	62	126	14	78	142	30	94	158	46	110	174	2036	2002	2163	2075	2012	1954	2026	2037	1953	2019	2014	1989
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2022	2136	2040	2017	1968	2030	2068	1982	2018	2015	2004
304998	62	126	14	78	142	30	94	158	46	110	174	2018	2046	2117	1981	2004	1990	2020	2098	2007	2019	2025	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2068	2109	1954	1986	2002	2015	2124	2023	2018	2022	2044
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2049	2139	1970	2006	1983	2035	2103	2004	2022	2019	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2023	2148	2024	2014	1960	2024	2063	1970	2019	2011	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2001	2160	2072	2010	1949	2039	2042	1953	2018	2017	1979
304998	62	126	14	78	142	30	94	158	46	110	174	2028	1999	2157	2068	2009	1954	2024	2038	1975	2021	2023	1994
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2037	2127	2014	2008	1979	2023	2085	1995	2017	2019	2025
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2057	2121	1966	1999	1998	2039	2114	2017	2021	2018	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2064	2118	1946	2005	1998	2025	2118	2008	2022	2016	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2043	2130	1990	2005	1977	2023	2086	1983	2017	2018	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2004	2154	2056	2003	1951	2018	2043	1970	2018	2022	1996
304998	62	126	14	78	142	30	94	158	46	110	174	2034	1996	2156	2073	2015	1947	2028	2040	1957	2021	2020	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2010	2151	2048	2001	1970	2020	2059	1978	2022	2017	2003
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2054	2123	1985	2006	1990	2028	2101	2006	2019	2017	2024
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2072	2110	1947	2002	2007	2017	2112	2018	2017	2020	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2054	2121	1967	1986	1989	2015	2106	2011	2020	2024	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2019	2141	2020	2011	1956	2030	2065	1974	2020	2017	2003
304998	62	126	14	78	142	30	94	158	46	110	174	2036	1994	2163	2068	2006	1949	2024	2038	1955	2020	2016	1990
304998	62	126	14	78	142	30	94	158	46	110	174	2038	1998	2161	2070	2013	1954	2039	2046	1967	2019	2016	1987
304998	62	126	14	78	142	30	94	158	46	110	174	2020	2031	2139	2019	2008	1975	2020	2074	1998	2018	2023	2017
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2064	2106	1969	1990	1998	2023	2120	2015	2018	2022	2040
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2063	2109	1955	2004	1991	2024	2115	2015	2020	2018	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2040	2129	1987	2010	1977	2025	2091	1984	2021	2018	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2004	2157	2047	2007	1962	2033	2049	1966	2020	2022	1988
304998	62	126	14	78	142	30	94	158	46	110	174	2028	1992	2163	2074	2015	1942	2023	2034	1962	2016	2022	1992
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2012	2145	2053	2011	1964	2027	2058	1976	2016	2020	2005
304998	62	126	14	78	142	30	94	158	46	110	174	2022	2042	2121	1996	2011	1983	2018	2091	1998	2019	2017	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2063	2104	1955	2004	1999	2025	2111	2018	2022	2015	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2020	2051	2124	1964	1997	1997	2015	2103	2017	2018	2024	2026
304998	62	126	14	78	142	30	94	158	46	110	174	2020	2023	2148	2015	2006	1962	2016	2072	1982	2022	2020	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2001	2165	2064	2018	1941	2026	2041	1959	2017	2021	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2036	2002	2153	2076	2008	1952	2027	2040	1958	2023	2016	1994
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2027	2132	2030	2017	1971	2035	2066	1989	2021	2015	2007
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2054	2112	1971	2003	1998	2019	2112	2016	2016	2024	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2020	2065	2119	1952	2001	1998	2019	2120	2015	2018	2023	2044
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2045	2132	1977	2010	1977	2024	2097	1996	2016	2021	2024
304998	62	126	14	78	142	30	94	158	46	110	174	2032	2018	2145	2034	2009	1960	2022	2057	1965	2018	2015	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2033	1994	2158	2072	2015	1949	2027	2030	1964	2016	2017	1986
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2004	2149	2059	2015	1962	2024	2054	1978	2020	2023	1996
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2036	2130	2010	2002	1981	2023	2092	2002	2021	2019	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2068	2118	1953	2004	2000	2023	2112	2016	2020	2018	2040
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2069	2114	1954	2002	1996	2018	2108	2012	2016	2016	2026
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2033	2132	2009	2006	1973	2020	2077	1994	2021	2023	2002
304998	62	126	14	78	142	30	94	158	46	110	174	2035	2000	2155	2057	2014	1949	2027	2045	1957	2019	2020	1996
304998	62	126	14	78	142	30	94	158	46	110	174	2036	1996	2164	2072	2015	1943	2031	2040	1961	2018	2019	1993
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2022	2145	2038	2013	1968	2030	2064	1985	2021	2015	2009
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2062	2113	1979	2009	1993	2019	2104	2012	2017	2016	2028
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2072	2102	1949	2005	2005	2020	2120	2020	2018	2024	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2051	2120	1973	2003	1980	2023	2096	2000	2019	2023	2029
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2010	2155	2029	2016	1951	2024	2062	1970	2021	2015	2000
304998	62	126	14	78	142	30	94	158	46	110	174	2032	1995	2167	2072	2012	1945	2035	2035	1957	2020	2014	1983
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2013	2155	2059	2018	1958	2028	2047	1972	2021	2017	1998
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2039	2124	2010	2002	1989	2025	2094	2001	2021	2022	2017
304998	62	126	14	78	142	30	94	158	46	110	174	2023	2059	2109	1958	2005	1996	2025	2116	2017	2019	2022	2047
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2061	2109	1955	2006	1996	2027	2113	2006	2020	2023	2038
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2033	2144	2000	1994	1979	2018	2078	1995	2016	2015	2009
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2005	2161	2049	2014	1946	2024	2046	1968	2019	2021	1989
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2004	2157	2069	2008	1949	2031	2043	1959	2020	2019	1991
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2018	2134	2039	2011	1964	2027	2062	1983	2022	2015	2015
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2049	2115	1983	2013	1987	2033	2096	2005	2020	2016	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2022	2063	2113	1954	1992	2009	2018	2118	2027	2021	2016	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2023	2052	2126	1969	2009	1991	2023	2106	2009	2021	2024	2033
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2026	2149	2020	2005	1964	2037	2066	1976	2020	2019	2006
304998	62	126	14	78	142	30	94	158	46	110	174	2030	1999	2159	2066	2015	1943	2019	2042	1952	2017	2015	1992
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2004	2148	2062	2016	1948	2038	2044	1970	2016	2013	1990
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2028	2133	2016	2009	1982	2021	2080	1999	2021	2015	2010
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2059	2116	1963	2005	2004	2018	2119	2016	2022	2024	2042
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2067	2120	1948	2003	1998	2019	2115	2018	2022	2018	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2044	2133	1989	2001	1973	2020	2082	1989	2019	2016	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2007	2148	2048	2015	1947	2023	2050	1970	2020	2014	1988
304998	62	126	14	78	142	30	94	158	46	110	174	2031	1996	2156	2069	2016	1947	2024	2043	1961	2017	2020	1986
304998	62	126	14	78	142	30	94	158	46	110	174	2033	2013	2147	2048	2011	1963	2030	2064	1972	2017	2019	2008
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2042	2131	1993	2008	1990	2018	2094	2007	2019	2019	2035
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2071	2104	1954	2001	2000	2030	2109	2020	2016	2017	2035
304998	62	126	14	78	142	30	94	158	46	110	174	2028	2058	2114	1964	2009	1986	2027	2108	2009	2019	2021	2023
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2022	2137	2012	2010	1963	2022	2074	1983	2020	2023	2007
304998	62	126	14	78	142	30	94	158	46	110	174	2032	1996	2163	2060	2011	1948	2041	2047	1954	2016	2016	1994
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2002	2170	2063	2015	1946	2025	2041	1962	2018	2015	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2036	2134	2025	2008	1974	2033	2074	1999	2022	2015	2010
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2064	2108	1972	2006	1996	2028	2114	2020	2017	2022	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2064	2102	1949	2009	2000	2018	2116	2017	2020	2023	2043
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2042	2130	1985	2010	1981	2022	2089	1995	2017	2016	2022
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2011	2166	2039	2010	1953	2022	2048	1971	2017	2018	1990
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2003	2168	2071	2013	1937	2021	2045	1967	2019	2016	1986
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2015	2150	2051	2015	1966	2026	2062	1972	2022	2022	2001
304998	62	126	14	78	142	30	94	158	46	110	174	2023	2044	2122	1998	2008	1986	2022	2091	2004	2020	2021	2030
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2063	2102	1957	2009	2005	2029	2114	2013	2021	2017	2045
304998	62	126	14	78	142	30	94	158	46	110	174	2023	2054	2124	1964	1992	2004	2018	2106	2017	2020	2015	2024
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2035	2150	2002	2012	1967	2036	2081	1982	2020	2021	2010
304998	62	126	14	78	142	30	94	158	46	110	174	2035	2009	2160	2057	2008	1950	2033	2050	1959	2022	2019	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2035	2005	2151	2063	2014	1950	2032	2049	1960	2019	2017	1995
304998	62	126	14	78	142	30	94	158	46	110	174	2037	2026	2128	2029	2015	1970	2037	2069	1991	2019	2012	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2056	2117	1981	1997	2002	2025	2109	2016	2022	2019	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2021	2065	2118	1954	2008	1999	2021	2121	2017	2017	2025	2035
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2054	2128	1978	2009	1982	2028	2099	1999	2017	2016	2027
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2021	2150	2033	2001	1956	2029	2062	1968	2020	2013	2002
304998	62	126	14	78	142	30	94	158	46	110	174	2034	1997	2156	2066	2018	1943	2025	2045	1966	2018	2016	1980
304998	62	126	14	78	142	30	94	158	46	110	174	2035	2006	2151	2054	2012	1959	2026	2059	1975	2018	2020	1996
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2037	2138	2008	2009	1982	2030	2094	1996	2018	2021	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2017	2064	2118	1958	2011	2002	2023	2117	2016	2017	2015	2040
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2063	2113	1959	1999	2004	2026	2110	2015	2021	2015	2032
304998	62	126	14	78	142	30	94	158	46	110	174	2027	2033	2133	1999	2005	1969	2029	2084	1988	2022	2023	2010
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2002	2156	2048	2011	1947	2018	2048	1967	2020	2024	1992
304998	62	126	14	78	142	30	94	158	46	110	174	2033	1999	2163	2071	2011	1943	2035	2047	1958	2021	2017	1997
304998	62	126	14	78	142	30	94	158	46	110	174	2030	2020	2150	2033	2015	1970	2029	2064	1982	2016	2015	2013
304998	62	126	14	78	142	30	94	158	46	110	174	2024	2059	2115	1983	2005	1996	2022	2102	2015	2021	2015	2023
304998	62	126	14	78	142	30	94	158	46	110	174	2026	2068	2105	1956	1998	2006	2030	2126	2021	2020	2022	2034
304998	62	126	14	78	142	30	94	158	46	110	174	2022	2048	2114	1975	2008	1984	2031	2101	1999	2016	2024	2031
304998	62	126	14	78	142	30	94	158	46	110	174	2031	2017	2149	2026	2007	1957	2026	2064	1968	2018	2015	2000
304998	62	126	14	78	142	30	94	158	46	110	174	2034	2000	2173	2064	2012	1942	2023	2038	1958	2021	2015	1991
304998	62	126	14	78	142	30	94	158	46	110	174	2029	2011	2155	2061	2014	1956	2028	2049	1972	2016	2016	1993
304998	62	126	14	78	142	30	94	158	46	110	174	2032	2039	2133	2013	2000	1987	2027	2084	1995	2020	2022	2020
304998	62	126	14	78	142	30	94	158	46	110	174	2020	2061	2103	1965	2003	1999	2019	2116	2015	2019	2018	2041
304998	62	126	14	78	142	30	94	158	46	110	174	2025	2061	2114	1953	2003	1996	2024	2112	2012	2019	2016	2035
